age,age_group,sex,region,urban_rural,education,income_pc,income_level,has_child,marital_class
19,18-24,Nam,Bắc,Đô thị,≤THPT,6128.402921009967,high,0,0
30,30-35,Nữ,Nam,Đô thị,CĐ,8516.431951826833,high,1,0
26,25-29,Nữ,Trung,Nông thôn,CĐ,2992.6312394281495,mid,0,0
21,18-24,Nữ,Nam,Nông thôn,≤THPT,1456.7881170857104,low,0,0
21,18-24,Nam,Bắc,Nông thôn,≤THPT,4412.996450266517,high,1,0
26,25-29,Nam,Nam,Nông thôn,CĐ,2165.82991531493,low,0,0
25,25-29,Nam,Trung,Đô thị,≤THPT,2069.4686094921326,low,0,0
32,30-35,Nam,Nam,Nông thôn,>ĐH,9312.034056972669,high,0,0
35,30-35,Nam,Trung,Nông thôn,≤THPT,2630.709851230405,mid,1,1
29,25-29,Nữ,Trung,Nông thôn,≤THPT,933.1326715360585,low,0,0
34,30-35,Nam,Nam,Nông thôn,ĐH,2849.73746779017,mid,1,0
29,25-29,Nữ,Trung,Nông thôn,CĐ,1287.6301160177209,low,0,1
24,18-24,Nam,Nam,Nông thôn,≤THPT,1859.5528544126666,low,0,0
19,18-24,Nữ,Nam,Nông thôn,≤THPT,2071.1875013880162,low,0,0
31,30-35,Nam,Nam,Đô thị,≤THPT,5342.640173627465,high,0,1
21,18-24,Nữ,Nam,Đô thị,≤THPT,3338.7242111788573,mid,0,0
27,25-29,Nữ,Nam,Nông thôn,ĐH,5140.619000032205,high,0,0
26,25-29,Nữ,Nam,Đô thị,ĐH,2397.640252139619,low,0,0
34,30-35,Nữ,Nam,Nông thôn,≤THPT,11585.028180958436,high,0,0
18,18-24,Nữ,Nam,Nông thôn,CĐ,3820.5823626301353,mid,0,0
20,18-24,Nữ,Nam,Nông thôn,CĐ,2716.6201204624663,mid,0,0
29,25-29,Nữ,Trung,Nông thôn,≤THPT,3181.380829068629,mid,1,0
21,18-24,Nữ,Bắc,Nông thôn,CĐ,5182.357658243323,high,0,0
35,30-35,Nam,Bắc,Nông thôn,≤THPT,874.6310278717275,low,0,0
25,25-29,Nữ,Nam,Nông thôn,ĐH,4043.1878605985794,high,0,0
21,18-24,Nam,Bắc,Đô thị,≤THPT,822.5876974038441,low,0,0
23,18-24,Nam,Bắc,Nông thôn,≤THPT,2120.7088692826583,low,0,0
20,18-24,Nam,Trung,Đô thị,≤THPT,4229.933523249427,high,0,1
33,30-35,Nam,Nam,Đô thị,CĐ,1288.030505753482,low,0,1
30,30-35,Nữ,Bắc,Đô thị,ĐH,4722.8104760599645,high,0,0
24,18-24,Nữ,Bắc,Nông thôn,≤THPT,2015.833183972144,low,0,0
29,25-29,Nữ,Bắc,Nông thôn,ĐH,7316.698999420982,high,0,0
25,25-29,Nữ,Bắc,Đô thị,≤THPT,3182.2141264631528,mid,0,0
26,25-29,Nam,Nam,Đô thị,≤THPT,6156.733468182569,high,0,1
21,18-24,Nam,Nam,Đô thị,ĐH,4326.657997474311,high,0,0
33,30-35,Nam,Bắc,Nông thôn,≤THPT,1346.979994665579,low,1,0
24,18-24,Nữ,Nam,Đô thị,≤THPT,2925.44002137202,mid,0,0
29,25-29,Nam,Bắc,Nông thôn,ĐH,4057.4967966532613,high,1,1
19,18-24,Nữ,Bắc,Nông thôn,≤THPT,2433.870123277472,mid,0,0
35,30-35,Nam,Bắc,Nông thôn,ĐH,9169.58477706731,high,1,0
29,25-29,Nam,Bắc,Nông thôn,≤THPT,1321.2662172630853,low,0,1
20,18-24,Nữ,Bắc,Nông thôn,≤THPT,3164.9713125533785,mid,0,0
28,25-29,Nam,Trung,Nông thôn,≤THPT,2700.0741971031057,mid,0,1
35,30-35,Nam,Nam,Đô thị,>ĐH,1642.254561699787,low,0,0
34,30-35,Nữ,Nam,Đô thị,CĐ,5151.254686282098,high,0,0
20,18-24,Nữ,Bắc,Đô thị,ĐH,3057.0376827400437,mid,0,0
34,30-35,Nữ,Nam,Nông thôn,≤THPT,4854.806132523038,high,1,0
30,30-35,Nữ,Trung,Đô thị,ĐH,3355.314621155002,mid,0,0
26,25-29,Nữ,Bắc,Đô thị,CĐ,4113.157515302328,high,0,0
28,25-29,Nam,Bắc,Nông thôn,CĐ,3073.35236763461,mid,0,0
21,18-24,Nữ,Bắc,Nông thôn,≤THPT,3563.5355695634,mid,0,0
18,18-24,Nữ,Nam,Nông thôn,CĐ,2460.539744684316,mid,0,0
21,18-24,Nữ,Bắc,Nông thôn,≤THPT,4179.049202378158,high,0,0
31,30-35,Nữ,Trung,Nông thôn,≤THPT,4341.526359372395,high,1,1
27,25-29,Nam,Bắc,Đô thị,≤THPT,2611.2906208700574,mid,0,0
33,30-35,Nữ,Bắc,Đô thị,≤THPT,3130.5769943940154,mid,1,1
31,30-35,Nam,Nam,Nông thôn,≤THPT,2396.5634611977484,low,1,0
35,30-35,Nam,Trung,Nông thôn,≤THPT,2858.3262698340513,mid,1,0
33,30-35,Nam,Bắc,Đô thị,CĐ,4908.483506121877,high,0,0
28,25-29,Nam,Trung,Nông thôn,CĐ,1442.8946645641279,low,0,0
31,30-35,Nữ,Bắc,Nông thôn,CĐ,5525.013224769583,high,0,0
35,30-35,Nữ,Nam,Đô thị,ĐH,2358.435402502777,low,0,0
24,18-24,Nam,Bắc,Đô thị,ĐH,2284.8723452708323,low,0,0
34,30-35,Nam,Bắc,Nông thôn,≤THPT,1434.5497382220087,low,0,0
20,18-24,Nam,Trung,Nông thôn,CĐ,3301.068653542069,mid,0,0
35,30-35,Nữ,Bắc,Nông thôn,ĐH,5784.250716473993,high,0,1
30,30-35,Nam,Nam,Nông thôn,CĐ,2820.9632891039555,mid,0,1
21,18-24,Nữ,Bắc,Nông thôn,≤THPT,2334.846331024798,low,0,0
35,30-35,Nữ,Nam,Nông thôn,>ĐH,4751.165492941388,high,0,0
19,18-24,Nam,Nam,Đô thị,CĐ,2893.841116942121,mid,0,0
25,25-29,Nữ,Nam,Đô thị,CĐ,2884.363543825719,mid,1,0
23,18-24,Nữ,Nam,Đô thị,≤THPT,7216.445737830875,high,1,0
26,25-29,Nữ,Bắc,Nông thôn,≤THPT,3198.5723306366954,mid,0,0
25,25-29,Nam,Trung,Đô thị,CĐ,5695.564587207064,high,0,0
35,30-35,Nam,Trung,Đô thị,ĐH,10646.632978949012,high,0,0
23,18-24,Nữ,Trung,Nông thôn,≤THPT,997.5348955917183,low,0,1
24,18-24,Nam,Bắc,Đô thị,ĐH,5136.4250167977225,high,0,0
27,25-29,Nữ,Nam,Nông thôn,ĐH,2654.545569555885,mid,0,1
35,30-35,Nam,Bắc,Nông thôn,≤THPT,4595.952758677354,high,1,1
29,25-29,Nữ,Nam,Đô thị,≤THPT,4044.050205260518,high,0,0
33,30-35,Nam,Trung,Đô thị,CĐ,1865.2558155569905,low,0,0
32,30-35,Nam,Bắc,Nông thôn,≤THPT,2552.522885545545,mid,0,0
33,30-35,Nữ,Bắc,Đô thị,≤THPT,793.1101342981434,low,0,0
23,18-24,Nam,Nam,Nông thôn,≤THPT,2179.622761680417,low,0,0
21,18-24,Nam,Trung,Nông thôn,>ĐH,4828.254143871298,high,0,1
30,30-35,Nữ,Nam,Nông thôn,CĐ,2046.7770658389597,low,0,0
18,18-24,Nữ,Nam,Đô thị,CĐ,3082.973521964621,mid,0,0
29,25-29,Nam,Trung,Nông thôn,≤THPT,1464.8428516173612,low,0,0
32,30-35,Nam,Trung,Đô thị,CĐ,6928.4445151257805,high,0,0
23,18-24,Nam,Bắc,Nông thôn,≤THPT,1342.9485914506947,low,0,0
22,18-24,Nữ,Nam,Nông thôn,≤THPT,1831.9081225265863,low,0,0
21,18-24,Nam,Bắc,Nông thôn,ĐH,3060.3964317632276,mid,0,0
26,25-29,Nữ,Nam,Nông thôn,≤THPT,1865.1596038631815,low,0,0
21,18-24,Nữ,Bắc,Nông thôn,ĐH,1640.9152041691177,low,0,0
26,25-29,Nam,Nam,Đô thị,≤THPT,4122.498438173212,high,0,0
34,30-35,Nữ,Trung,Nông thôn,≤THPT,1925.941705099614,low,0,1
35,30-35,Nữ,Bắc,Nông thôn,≤THPT,741.6754030199708,low,0,1
22,18-24,Nữ,Bắc,Nông thôn,CĐ,4150.826596892693,high,0,0
24,18-24,Nam,Bắc,Đô thị,≤THPT,6827.017683463067,high,0,0
24,18-24,Nam,Trung,Nông thôn,ĐH,1963.6076765147398,low,0,0
19,18-24,Nam,Nam,Đô thị,ĐH,4283.354320025249,high,0,0
19,18-24,Nam,Bắc,Nông thôn,>ĐH,3723.4523753780672,mid,0,0
26,25-29,Nữ,Bắc,Đô thị,ĐH,5839.351854997217,high,0,0
19,18-24,Nam,Nam,Nông thôn,≤THPT,3426.85761227722,mid,0,1
34,30-35,Nam,Trung,Đô thị,ĐH,3156.6941013262212,mid,1,0
22,18-24,Nữ,Bắc,Nông thôn,ĐH,3415.70606148051,mid,0,0
19,18-24,Nam,Nam,Nông thôn,≤THPT,3156.905630111288,mid,0,0
18,18-24,Nam,Trung,Đô thị,CĐ,9635.088340672986,high,0,0
21,18-24,Nữ,Nam,Nông thôn,≤THPT,4909.47880357719,high,0,0
19,18-24,Nam,Bắc,Đô thị,≤THPT,3014.4898375991484,mid,0,0
28,25-29,Nữ,Bắc,Nông thôn,ĐH,9953.673630904581,high,0,1
24,18-24,Nam,Bắc,Nông thôn,ĐH,4257.050189103638,high,0,0
30,30-35,Nam,Nam,Nông thôn,ĐH,3202.774303320871,mid,0,0
29,25-29,Nữ,Nam,Đô thị,≤THPT,4519.287658363586,high,0,0
21,18-24,Nữ,Bắc,Nông thôn,ĐH,3288.5342841712845,mid,0,0
29,25-29,Nam,Bắc,Đô thị,CĐ,4805.805330606594,high,1,0
23,18-24,Nam,Bắc,Nông thôn,>ĐH,4620.32359920383,high,0,1
28,25-29,Nữ,Nam,Đô thị,ĐH,9565.507840012582,high,0,0
20,18-24,Nam,Bắc,Nông thôn,CĐ,2163.9388586164464,low,0,0
26,25-29,Nữ,Trung,Nông thôn,>ĐH,2574.784971483425,mid,0,0
33,30-35,Nữ,Nam,Đô thị,≤THPT,1423.8338441919232,low,0,0
22,18-24,Nam,Trung,Đô thị,≤THPT,2636.2922209736835,mid,0,0
20,18-24,Nam,Nam,Đô thị,≤THPT,3880.966082205075,mid,0,0
26,25-29,Nam,Trung,Nông thôn,ĐH,3039.3940966908262,mid,0,0
33,30-35,Nữ,Trung,Nông thôn,≤THPT,2369.497133911293,low,0,0
19,18-24,Nữ,Bắc,Nông thôn,ĐH,11103.7203076749,high,0,1
20,18-24,Nữ,Nam,Đô thị,ĐH,10983.191761281863,high,0,1
18,18-24,Nam,Trung,Nông thôn,≤THPT,2417.9143921351497,low,1,0
20,18-24,Nam,Bắc,Nông thôn,ĐH,2123.405782161342,low,0,0
20,18-24,Nam,Nam,Nông thôn,≤THPT,2282.1037019577043,low,0,0
28,25-29,Nam,Bắc,Nông thôn,CĐ,1246.5408617775777,low,1,0
30,30-35,Nữ,Bắc,Đô thị,≤THPT,4444.795388192837,high,0,1
29,25-29,Nữ,Trung,Đô thị,ĐH,10895.114728572404,high,0,0
24,18-24,Nữ,Nam,Nông thôn,CĐ,4302.639657344938,high,0,0
31,30-35,Nam,Nam,Nông thôn,≤THPT,833.0379121056076,low,0,0
32,30-35,Nam,Trung,Nông thôn,≤THPT,2572.9300886641363,mid,0,1
32,30-35,Nam,Bắc,Nông thôn,ĐH,3798.332069569085,mid,0,0
32,30-35,Nữ,Trung,Nông thôn,≤THPT,1882.8198307178432,low,0,1
23,18-24,Nam,Nam,Đô thị,≤THPT,1698.7243867775042,low,0,0
26,25-29,Nam,Nam,Nông thôn,≤THPT,3192.4040365672868,mid,1,0
19,18-24,Nữ,Trung,Nông thôn,≤THPT,2547.2272063397345,mid,1,0
26,25-29,Nữ,Bắc,Nông thôn,ĐH,3623.9388821958482,mid,0,0
31,30-35,Nam,Trung,Nông thôn,≤THPT,7255.777580924413,high,1,1
28,25-29,Nữ,Bắc,Nông thôn,≤THPT,2422.8680423994315,low,0,1
33,30-35,Nam,Nam,Đô thị,≤THPT,2599.5216212063865,mid,0,0
22,18-24,Nam,Nam,Nông thôn,≤THPT,1782.4381019490856,low,0,0
23,18-24,Nam,Bắc,Nông thôn,CĐ,2991.029131370633,mid,0,0
28,25-29,Nữ,Nam,Đô thị,CĐ,2777.269538280438,mid,0,0
34,30-35,Nam,Bắc,Đô thị,≤THPT,2239.5533310560877,low,1,1
35,30-35,Nữ,Bắc,Nông thôn,>ĐH,4898.093264255014,high,0,0
22,18-24,Nữ,Bắc,Đô thị,ĐH,2124.9392357298907,low,0,0
21,18-24,Nữ,Trung,Đô thị,≤THPT,3118.3143704449035,mid,0,0
22,18-24,Nữ,Nam,Đô thị,ĐH,4088.8337047281484,high,0,0
26,25-29,Nữ,Bắc,Nông thôn,≤THPT,2423.088360952023,low,0,0
22,18-24,Nữ,Bắc,Đô thị,CĐ,3240.4316749396166,mid,0,0
31,30-35,Nam,Nam,Nông thôn,ĐH,15636.379342050252,high,0,1
34,30-35,Nam,Nam,Nông thôn,≤THPT,1302.2053001218208,low,0,0
24,18-24,Nữ,Bắc,Đô thị,≤THPT,4945.666659773892,high,0,0
29,25-29,Nam,Bắc,Đô thị,ĐH,6446.93744484865,high,0,0
34,30-35,Nam,Bắc,Nông thôn,ĐH,3545.2622005872427,mid,0,1
18,18-24,Nam,Nam,Đô thị,>ĐH,7321.471688843897,high,0,0
25,25-29,Nam,Bắc,Nông thôn,ĐH,1258.1121889780545,low,0,0
24,18-24,Nam,Nam,Nông thôn,≤THPT,2634.005809710278,mid,0,0
35,30-35,Nam,Bắc,Nông thôn,CĐ,7121.64008887012,high,1,0
27,25-29,Nam,Bắc,Đô thị,>ĐH,2980.8781193683853,mid,0,0
22,18-24,Nữ,Nam,Nông thôn,ĐH,4654.8076429910625,high,0,1
18,18-24,Nữ,Bắc,Nông thôn,ĐH,6813.175528247691,high,0,0
34,30-35,Nam,Bắc,Đô thị,ĐH,4055.5505238365454,high,0,1
35,30-35,Nam,Trung,Đô thị,ĐH,4037.1875831512953,high,0,1
25,25-29,Nữ,Nam,Đô thị,ĐH,2991.2486143020597,mid,0,1
24,18-24,Nữ,Bắc,Nông thôn,≤THPT,2525.032394565543,mid,0,0
24,18-24,Nam,Bắc,Nông thôn,ĐH,3206.5497886484586,mid,0,0
32,30-35,Nam,Bắc,Đô thị,CĐ,1915.4787282329114,low,0,0
19,18-24,Nam,Bắc,Đô thị,≤THPT,3811.111159273431,mid,0,0
24,18-24,Nữ,Nam,Nông thôn,≤THPT,1972.1489616881722,low,0,0
29,25-29,Nữ,Nam,Nông thôn,≤THPT,1735.4184790913423,low,0,0
23,18-24,Nữ,Bắc,Đô thị,ĐH,2135.808034418311,low,0,0
28,25-29,Nam,Bắc,Đô thị,≤THPT,3212.354067265675,mid,0,0
26,25-29,Nữ,Nam,Nông thôn,≤THPT,2559.4914348873367,mid,0,1
26,25-29,Nam,Nam,Đô thị,≤THPT,962.5167228061481,low,0,0
33,30-35,Nữ,Bắc,Đô thị,CĐ,2378.0830088006114,low,0,0
32,30-35,Nam,Nam,Đô thị,≤THPT,1639.7709063643217,low,0,0
33,30-35,Nữ,Nam,Nông thôn,≤THPT,1421.6630051271534,low,0,0
28,25-29,Nữ,Bắc,Nông thôn,ĐH,10623.803716191665,high,0,0
35,30-35,Nam,Trung,Đô thị,CĐ,2933.6383818113327,mid,0,0
29,25-29,Nữ,Nam,Đô thị,>ĐH,1177.4887666010945,low,0,0
25,25-29,Nam,Bắc,Đô thị,≤THPT,2338.564671220449,low,0,1
28,25-29,Nam,Bắc,Nông thôn,>ĐH,1822.696119804067,low,0,0
26,25-29,Nữ,Bắc,Nông thôn,ĐH,3850.0976600668137,mid,0,0
20,18-24,Nam,Nam,Đô thị,≤THPT,1313.2226957623586,low,0,0
18,18-24,Nữ,Bắc,Nông thôn,CĐ,3569.236671278418,mid,0,1
31,30-35,Nam,Bắc,Nông thôn,≤THPT,3011.1083335846233,mid,0,1
23,18-24,Nữ,Nam,Nông thôn,ĐH,3492.185141696631,mid,0,0
27,25-29,Nữ,Bắc,Đô thị,ĐH,2308.9107795801833,low,0,0
29,25-29,Nữ,Bắc,Đô thị,≤THPT,4661.570278335964,high,0,1
20,18-24,Nam,Bắc,Đô thị,ĐH,3761.2726437865654,mid,0,0
33,30-35,Nữ,Bắc,Đô thị,≤THPT,1960.585169814409,low,0,0
20,18-24,Nữ,Trung,Đô thị,≤THPT,5059.417324946895,high,0,0
24,18-24,Nam,Trung,Nông thôn,≤THPT,4160.747286964848,high,0,0
31,30-35,Nữ,Trung,Nông thôn,CĐ,1639.6472780076522,low,0,0
24,18-24,Nam,Bắc,Nông thôn,≤THPT,2380.6425927272576,low,0,0
25,25-29,Nam,Nam,Đô thị,ĐH,5019.27263697097,high,0,1
32,30-35,Nữ,Nam,Nông thôn,ĐH,3529.7411934624392,mid,1,1
33,30-35,Nữ,Nam,Nông thôn,≤THPT,3548.6338759655087,mid,0,1
19,18-24,Nam,Bắc,Đô thị,≤THPT,2215.269256630848,low,0,0
20,18-24,Nam,Bắc,Đô thị,CĐ,2634.393583835397,mid,0,1
34,30-35,Nam,Bắc,Đô thị,ĐH,3141.580975612537,mid,0,1
18,18-24,Nam,Bắc,Nông thôn,ĐH,823.9799551428978,low,0,0
32,30-35,Nam,Nam,Nông thôn,ĐH,4561.509630221566,high,0,0
24,18-24,Nữ,Nam,Nông thôn,CĐ,3154.759870545133,mid,0,0
19,18-24,Nam,Bắc,Nông thôn,CĐ,3425.2800319920916,mid,0,0
20,18-24,Nam,Nam,Đô thị,≤THPT,2172.647969873761,low,0,0
26,25-29,Nam,Trung,Nông thôn,≤THPT,1642.9245495847995,low,0,0
23,18-24,Nam,Bắc,Nông thôn,≤THPT,3171.4750993154244,mid,0,0
25,25-29,Nữ,Trung,Đô thị,ĐH,3057.733987916013,mid,0,0
28,25-29,Nam,Trung,Đô thị,CĐ,3351.636548310308,mid,0,0
23,18-24,Nữ,Nam,Nông thôn,CĐ,5474.309070004614,high,0,0
29,25-29,Nam,Nam,Nông thôn,≤THPT,1967.499698992891,low,0,1
34,30-35,Nữ,Bắc,Đô thị,CĐ,2364.362313471855,low,0,0
23,18-24,Nữ,Nam,Nông thôn,>ĐH,6503.706650675335,high,0,0
34,30-35,Nam,Nam,Nông thôn,≤THPT,3995.46587930358,mid,1,0
20,18-24,Nữ,Nam,Nông thôn,ĐH,4499.21953008972,high,0,0
22,18-24,Nam,Trung,Đô thị,ĐH,3310.147001728366,mid,0,0
31,30-35,Nữ,Trung,Đô thị,≤THPT,1859.6820842014906,low,0,0
34,30-35,Nữ,Bắc,Đô thị,>ĐH,7813.077109233644,high,0,0
18,18-24,Nam,Bắc,Đô thị,≤THPT,6356.084165721439,high,0,0
24,18-24,Nam,Trung,Nông thôn,≤THPT,3692.6915789754066,mid,0,0
26,25-29,Nam,Bắc,Nông thôn,≤THPT,4388.8137512576,high,0,1
33,30-35,Nữ,Nam,Nông thôn,ĐH,7464.604203722429,high,0,0
29,25-29,Nữ,Nam,Nông thôn,≤THPT,3434.671907520093,mid,0,0
34,30-35,Nữ,Nam,Nông thôn,ĐH,1565.874155912946,low,1,0
33,30-35,Nam,Bắc,Nông thôn,CĐ,1629.8784328136708,low,0,0
25,25-29,Nam,Nam,Nông thôn,≤THPT,5803.848814777311,high,0,0
18,18-24,Nữ,Bắc,Đô thị,≤THPT,1955.4450021211428,low,0,0
22,18-24,Nữ,Bắc,Nông thôn,ĐH,5642.5227308669055,high,0,0
32,30-35,Nam,Bắc,Nông thôn,>ĐH,4719.793956617142,high,0,1
29,25-29,Nam,Nam,Nông thôn,ĐH,8103.73513938531,high,0,0
30,30-35,Nữ,Trung,Đô thị,ĐH,2418.4991547766244,low,0,0
23,18-24,Nữ,Bắc,Nông thôn,≤THPT,394.30571363987394,low,0,1
24,18-24,Nữ,Trung,Nông thôn,ĐH,5243.086864746073,high,0,0
35,30-35,Nữ,Trung,Nông thôn,CĐ,2650.138055760503,mid,0,0
20,18-24,Nữ,Nam,Đô thị,CĐ,2608.177648234823,mid,0,0
24,18-24,Nam,Nam,Nông thôn,CĐ,1710.9740822369693,low,0,0
20,18-24,Nam,Bắc,Nông thôn,≤THPT,2934.5837425610316,mid,0,0
26,25-29,Nam,Nam,Nông thôn,≤THPT,3194.0183968766505,mid,1,1
28,25-29,Nam,Nam,Đô thị,≤THPT,2763.7595469947305,mid,0,1
20,18-24,Nữ,Nam,Đô thị,≤THPT,3511.507631891623,mid,0,0
20,18-24,Nam,Trung,Nông thôn,≤THPT,6541.404139992035,high,0,0
27,25-29,Nam,Bắc,Nông thôn,ĐH,4586.455637588435,high,0,0
29,25-29,Nam,Bắc,Đô thị,ĐH,6180.04007719808,high,0,0
28,25-29,Nữ,Nam,Nông thôn,ĐH,3515.6601896952775,mid,0,0
22,18-24,Nam,Bắc,Nông thôn,≤THPT,2927.8764024738884,mid,1,0
33,30-35,Nam,Nam,Nông thôn,≤THPT,1959.5851355877467,low,1,0
22,18-24,Nam,Nam,Đô thị,ĐH,5846.145201991668,high,0,0
34,30-35,Nam,Trung,Nông thôn,ĐH,1734.9752301354747,low,0,0
27,25-29,Nữ,Bắc,Đô thị,CĐ,3968.151546017711,mid,0,0
34,30-35,Nam,Nam,Nông thôn,≤THPT,1363.424190785575,low,0,1
26,25-29,Nữ,Trung,Đô thị,≤THPT,1004.7109164687118,low,1,0
25,25-29,Nữ,Trung,Nông thôn,CĐ,2283.9352924841824,low,0,0
26,25-29,Nam,Bắc,Nông thôn,≤THPT,3950.404600125295,mid,0,0
28,25-29,Nữ,Bắc,Nông thôn,≤THPT,922.2019319199301,low,0,0
33,30-35,Nam,Nam,Đô thị,ĐH,2586.9080972804745,mid,0,1
23,18-24,Nữ,Trung,Đô thị,ĐH,6967.843506369328,high,0,0
31,30-35,Nữ,Nam,Đô thị,CĐ,2288.719223037822,low,0,0
34,30-35,Nam,Bắc,Đô thị,ĐH,3089.06942710622,mid,0,0
31,30-35,Nữ,Bắc,Đô thị,ĐH,7368.940750065669,high,0,0
27,25-29,Nữ,Nam,Nông thôn,CĐ,7634.6504938526905,high,0,0
29,25-29,Nam,Bắc,Nông thôn,ĐH,9785.606570074124,high,0,0
19,18-24,Nữ,Bắc,Đô thị,≤THPT,4070.184582678651,high,0,0
22,18-24,Nam,Bắc,Đô thị,≤THPT,9436.319183509337,high,0,0
24,18-24,Nam,Bắc,Nông thôn,ĐH,5591.202690874989,high,0,1
34,30-35,Nam,Trung,Nông thôn,ĐH,2040.6588864568355,low,0,0
33,30-35,Nam,Bắc,Nông thôn,≤THPT,6780.232886709413,high,0,1
24,18-24,Nam,Bắc,Đô thị,ĐH,6565.6387851451245,high,0,0
32,30-35,Nữ,Trung,Nông thôn,≤THPT,731.1392362132316,low,0,0
30,30-35,Nữ,Nam,Đô thị,≤THPT,1824.9169491979144,low,0,0
18,18-24,Nam,Trung,Đô thị,≤THPT,3147.6631641915315,mid,0,1
19,18-24,Nam,Bắc,Nông thôn,ĐH,2638.0242498762213,mid,0,0
27,25-29,Nam,Bắc,Nông thôn,CĐ,1304.0924745127284,low,1,0
20,18-24,Nữ,Bắc,Đô thị,≤THPT,3654.240045521801,mid,0,0
28,25-29,Nữ,Nam,Nông thôn,≤THPT,3510.9475575782244,mid,0,1
24,18-24,Nữ,Bắc,Đô thị,≤THPT,3214.994247220164,mid,0,0
28,25-29,Nữ,Nam,Đô thị,ĐH,1520.4917997826271,low,0,0
29,25-29,Nam,Nam,Nông thôn,≤THPT,2760.5461629358797,mid,0,0
34,30-35,Nữ,Trung,Nông thôn,≤THPT,4088.001596978483,high,1,0
35,30-35,Nữ,Nam,Đô thị,>ĐH,2605.2462765791884,mid,0,0
23,18-24,Nam,Nam,Đô thị,ĐH,2105.067627294194,low,0,0
26,25-29,Nữ,Bắc,Đô thị,ĐH,4680.996559940517,high,0,0
25,25-29,Nam,Nam,Đô thị,ĐH,5235.779953951003,high,0,0
29,25-29,Nữ,Trung,Nông thôn,>ĐH,4244.529983412811,high,0,0
21,18-24,Nữ,Nam,Nông thôn,CĐ,895.9438259376931,low,0,0
34,30-35,Nữ,Nam,Nông thôn,ĐH,976.2762996028188,low,1,0
34,30-35,Nữ,Bắc,Nông thôn,≤THPT,7326.339733557157,high,0,1
23,18-24,Nữ,Nam,Đô thị,≤THPT,506.86298341263426,low,0,0
31,30-35,Nam,Bắc,Nông thôn,>ĐH,3670.5863696120696,mid,0,0
20,18-24,Nam,Nam,Đô thị,≤THPT,3048.0269803339515,mid,0,0
24,18-24,Nam,Trung,Đô thị,≤THPT,3249.9367468724004,mid,0,0
34,30-35,Nam,Bắc,Nông thôn,ĐH,5831.68670613923,high,1,0
28,25-29,Nữ,Trung,Đô thị,ĐH,3613.148339088457,mid,0,0
28,25-29,Nam,Bắc,Đô thị,≤THPT,2479.4086370218765,mid,0,0
22,18-24,Nam,Nam,Nông thôn,ĐH,2205.6592409933337,low,0,0
35,30-35,Nam,Bắc,Nông thôn,≤THPT,2359.4757820435125,low,0,1
31,30-35,Nữ,Bắc,Đô thị,ĐH,2672.1877879393287,mid,0,0
34,30-35,Nam,Nam,Nông thôn,CĐ,3919.283927278926,mid,1,0
31,30-35,Nữ,Trung,Đô thị,CĐ,2174.6957289750076,low,1,0
29,25-29,Nam,Nam,Nông thôn,≤THPT,3570.956938872356,mid,1,0
30,30-35,Nam,Bắc,Nông thôn,CĐ,1481.451546590806,low,0,0
24,18-24,Nam,Trung,Nông thôn,>ĐH,4471.632805200576,high,0,0
22,18-24,Nam,Nam,Nông thôn,CĐ,6113.76406486471,high,0,0
24,18-24,Nữ,Trung,Đô thị,CĐ,1054.591664623422,low,0,0
32,30-35,Nam,Bắc,Đô thị,≤THPT,1785.0609910002895,low,0,0
22,18-24,Nam,Bắc,Đô thị,CĐ,4545.246840882052,high,0,0
25,25-29,Nữ,Bắc,Nông thôn,>ĐH,3212.1322971028912,mid,0,0
20,18-24,Nam,Bắc,Đô thị,≤THPT,2142.9306418650312,low,0,0
24,18-24,Nữ,Bắc,Nông thôn,CĐ,7360.197917628176,high,0,0
30,30-35,Nữ,Bắc,Nông thôn,CĐ,4073.840610659328,high,0,1
26,25-29,Nữ,Bắc,Nông thôn,ĐH,6709.078220644725,high,0,1
24,18-24,Nam,Bắc,Đô thị,CĐ,3104.7626970012857,mid,0,0
26,25-29,Nữ,Bắc,Nông thôn,≤THPT,4993.2806857525875,high,0,0
27,25-29,Nam,Bắc,Nông thôn,ĐH,3418.5907603446426,mid,0,1
18,18-24,Nữ,Nam,Nông thôn,ĐH,2978.443837074562,mid,0,0
20,18-24,Nam,Nam,Đô thị,≤THPT,3710.035542516671,mid,0,0
25,25-29,Nam,Trung,Đô thị,ĐH,3268.519171308769,mid,0,1
20,18-24,Nam,Nam,Đô thị,ĐH,5146.557440929837,high,0,0
22,18-24,Nam,Bắc,Nông thôn,CĐ,5811.644545037304,high,0,0
18,18-24,Nam,Nam,Đô thị,≤THPT,1827.987471521549,low,0,0
21,18-24,Nữ,Bắc,Nông thôn,≤THPT,2546.0602708315814,mid,0,0
28,25-29,Nữ,Bắc,Nông thôn,CĐ,2238.3978928070323,low,0,0
34,30-35,Nữ,Trung,Đô thị,>ĐH,3885.8162455610636,mid,0,0
35,30-35,Nữ,Bắc,Nông thôn,≤THPT,1609.7460596640876,low,0,0
35,30-35,Nam,Bắc,Đô thị,CĐ,7832.878958132671,high,0,0
19,18-24,Nữ,Trung,Nông thôn,ĐH,1828.6198939310068,low,0,0
24,18-24,Nữ,Nam,Nông thôn,ĐH,1267.298778451171,low,0,1
20,18-24,Nữ,Bắc,Đô thị,≤THPT,6229.654911280541,high,0,1
